tweets,likes,time
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 13:49:26
"@literarybase Semoga ini sesuai yaa...
1. The weight of our sky (kerusuhan antara masyarakat asli malaysia dan etnis cina)
2. The book thief (suasana Jerman waktu WW 2)

Keduanya ramee banget, sangat direkomendasikan 🥰👍 https://t.co/5Dv12Y7uIE",4,2021-07-03 13:45:35
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 13:42:50
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 13:42:18
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 13:37:32
RT @rex1956: @izziebWilde @CarrionSoul Ha I should write a book. To waste thief time I flip the conversation and start talking nonstop abou…,0,2021-07-03 13:32:48
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 13:32:17
"All of the above!! 

At any given time, I am simultaneously reading a physical book (currently Winter of Ice and Iron), an eBook (The Blacktongue Thief), and an audiobook (Gideon the Ninth). 

What can I say, I thrive on chaos. 
#MeetThe2021s https://t.co/qIMfTdQnFD",6,2021-07-03 13:27:13
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 13:24:59
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 13:21:45
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 13:21:31
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 13:20:57
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 13:19:35
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 13:18:30
RT @rex1956: @izziebWilde @CarrionSoul Ha I should write a book. To waste thief time I flip the conversation and start talking nonstop abou…,0,2021-07-03 13:16:29
"RT @victoria_grif7: ""I have hated words and I have loved them, and I hope I have made them right."" 
— Markus Zusak (The Book Thief) https:/…",0,2021-07-03 13:16:12
"RT @mo_content: ❄️💖 Cool off from summer's heat! ❄️💖

The storm sweeps in like a thief in the night.... 

❄️from #Bestselling #Author Vicki…",0,2021-07-03 13:16:00
"@atthened @thebooktwthief either way, i love the book thief too😭",2,2021-07-03 13:15:41
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 13:15:31
@izziebWilde @CarrionSoul Ha I should write a book. To waste thief time I flip the conversation and start talking nonstop about my new  hair grow product to asking what they are wearing to I’ve cleaned up the mess and someone needs to come get the body and I need my money. It’s gotten to be a game,2,2021-07-03 13:15:04
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 13:14:44
@falconerussosgf @thebooktwthief its the book thief bestieee 😭✋,2,2021-07-03 13:14:21
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 13:13:09
RT @amantomatimou: Glad to be moron. The movie. https://t.co/krmtmACeeG,0,2021-07-03 13:13:07
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 13:10:09
@moviemenfes the book thief,0,2021-07-03 13:10:01
"RT @thebooktwthief: Hii! I'm new to booktwt and looking for moots!

If you love:

the book thief
the outlander series
poetry in general 
ev…",0,2021-07-03 13:08:47
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 13:07:56
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 13:05:42
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 13:05:41
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 13:05:13
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 13:04:09
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 13:03:45
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 13:03:30
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 13:03:22
"Every week this July, we will be sharing a book set in Italy. We're starting off with Cornelia Funke's ""The Thief Lord"". Have you read this #book? 

Sign up to our FREE newsletter to get deals and free e-books sent straight to your inbox. Visit us at https://t.co/Etk77N76mY https://t.co/g9eRSiGjc2",1,2021-07-03 13:02:08
RT @dalewritesstuff: Just incase some of you haven't seen it yet and might be interested. The below review is for my favourite book of 2021…,0,2021-07-03 13:00:52
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 12:58:47
"IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going to be an actual BOOK—the first in a trilogy, coming from @orbitbooks in 2022! Get ready for ancient magic, mysterious jinn, and stories-in-stories ✨ https://t.co/VIJzXqhO5f",732,2021-07-03 12:58:10
"RT @thebooktwthief: Hii! I'm new to booktwt and looking for moots!

If you love:

the book thief
the outlander series
poetry in general 
ev…",0,2021-07-03 12:54:14
Cyber-Thief Invention (Part 1) is the highest selling book since The Da Vinci Code!,0,2021-07-03 12:52:27
@FactuallyNotEd @LL_CoolBeans @deplorabl3_me @mannyfidel What if they gave the book to a friend instead of bringing it back? Are they still a thief? Maybe assuming the worst isn't the way to go. If you get upset about the FREE library getting low you can literally stock it up with used books. I promise you'd feel much better if you did,3,2021-07-03 12:32:18
"Prometheus, thief of light, giver of light, bound by the gods, must have been a book.",0,2021-07-03 12:24:27
"""I have hated words and I have loved them, and I hope I have made them right."" 
— Markus Zusak (The Book Thief) https://t.co/MJkwN1joej",4,2021-07-03 12:21:13
"RT @contentmo: Cool off from summer's heat!
❄️💖❄️💖❄️💖❄️💖
The storm sweeps in like a thief in the night.... 

from #Bestselling #Author Vick…",0,2021-07-03 12:16:01
@thebooktwthief i’ve read the book thief! it’s so good :),1,2021-07-03 12:12:21
RT @chelsabdullah: Please excuse my endless screaming but I also just found out THE STARDUST THIEF is on Goodreads?! If you are interested…,0,2021-07-03 12:12:01
Cyber-Thief Invention (Part 1) is the highest selling book since The Hunger Games!,0,2021-07-03 12:00:59
"RT @LeannMRettell: Immortals guard us when we dream. 
Dream thieves watch over the unconscious wanderings of the human mind, plucking out t…",0,2021-07-03 11:58:05
"RT @ONUArtandDesign: As a comic book writer &amp; artist, Kyle’s work has appeared in several series published by Marvel Comics, DC Comics, Ima…",0,2021-07-03 11:48:46
"You, a dummy: ""Someone took all the books I was giving away for free! Probably gonna sell 'em for drug money.""
Me, a book thief: ""Holy shit! A book?! I could sell this for like 50 cents maybe even a dollar, OR I could keep it and gain something even more valuable: Knowledge."" https://t.co/aPuB2VqTAN",19,2021-07-03 11:44:27
@EdEllaD @EnglishWales @CroesyEnglish1 We are constantly evolving our choices and are looking to introduce some non-fiction texts as class readers. We are thinking of introducing ‘Once’ (Gleitzmann) ‘Noughts and Crosses’ (Blackman) and ‘The Book Thief’ (Zusak) for next year.,2,2021-07-03 11:43:47
"RT @Jac_Ramsden: My first #lesfic book is here! 

If you'd like to read about Norah the bi PI falling in love with Perry the thief, you can…",0,2021-07-03 11:32:27
Cyber-Thief Invention (Part 1) is the highest selling book since Charlotte's Web!,0,2021-07-03 11:31:34
"""no luck catchin them book thievers, again?""
""well, it's just the one book thief, really*
*brainfreeze*
@HotFuzzUpdates https://t.co/7VlyYQ60tI",1,2021-07-03 11:28:31
"Just incase some of you haven't seen it yet and might be interested. The below review is for my favourite book of 2021 so far, The Blacktongue Thief.

This book has everything needed fromma superb fantasy book, with a shit ton of humour added in. Go read this. https://t.co/zBZ0R3vBC0",10,2021-07-03 11:21:02
"and yes the library is still open, i’m not gonna snitch tho i love my book it was 5 bucks thank you intellectual thief!!",2,2021-07-03 11:17:57
@BPD_MN Really went all out with the free book thief. So hard you had to post about it for the clout. You should set up a camera outside there with tax payer dollars to S/O everyone that donates a book or maybe catch the boogey book burglar.,0,2021-07-03 11:15:51
Cyber-Thief Invention (Part 1) is the highest selling book since To Kill a Mockingbird!,0,2021-07-03 10:50:47
RT @chelsabdullah: Please excuse my endless screaming but I also just found out THE STARDUST THIEF is on Goodreads?! If you are interested…,0,2021-07-03 10:50:44
"My daughter is simply amazing.

She drew her version of one of my book covers. She hasn't read it but she knows the basics. Black woman, shoe thief... https://t.co/ZbVBcf6RHG",4,2021-07-03 10:30:38
"RT @iMoGalore: Cool off from summer's heat!
❄️💖❄️💖❄️💖❄️💖
The storm sweeps in like a thief in the night.... 

from #Bestselling #Author Vick…",0,2021-07-03 10:16:01
Cyber-Thief Invention (Part 1) is the highest selling book since The Hobbit!,0,2021-07-03 10:00:50
"RT @creswelllyn: **NEW**
Cat Thief &amp; Other Short #Stories
Only 99p/$1.23
#FREE on #KU 
Diverse, dark-humoured and deliciously bite-sized. A…",0,2021-07-03 09:23:52
RT @chelsabdullah: Please excuse my endless screaming but I also just found out THE STARDUST THIEF is on Goodreads?! If you are interested…,0,2021-07-03 09:22:59
Do you struggle picking out what book to read next? Why don't you try: The book Thief. Check back in an hour for more recommendations.,0,2021-07-03 09:21:51
@Ieehaye The Book Thief,0,2021-07-03 09:14:38
"""When death has a story to tell, you listen.”
-The Book Thief of Markus Zusak💯✔️",1,2021-07-03 08:43:28
"Fan of the Book Thief?
""THE LUCK OF THE WEISSENSTEINERS left me breathless &amp; in awe""
Jewish weavers in Slovakia during WW2 
""a difficult subject handled with grace""
#asmsg #PDF1 https://t.co/Ttqt2iLosn https://t.co/bcfCytpIK1",0,2021-07-03 08:40:11
Book of a Lifetime: The Book Thief by Markus Zusak https://t.co/0C2scJWl3t,0,2021-07-03 08:34:40
RT @MharaStarling: When the book has a chapter titled “Detecting a thief with charmed cheese”...you know you’re in for a marvellous read.…,0,2021-07-03 08:23:38
"@Gamer69Foreskin @objectivepotato @MN_CRIME @BPD_MN ""Remember that the purpose of a [LFL] is to share books, so perhaps the person taking all the books doesn’t have any at home, or is distributing them to others... Over the years we’ve heard from many stewards who’ve discovered that a book “thief” really wasn’t a thief at all.""",17,2021-07-03 08:22:40
"At this weekend, I plan to watch Anime Horror and I called my weekend plan ACG-Horror &amp;Reading because this weekend plan also has &lt;The Book Thief&gt; , and listen to The Jesus and Mary Chain s songs. In the end, I will go to Disney Theme Park at noon.",0,2021-07-03 08:16:41
"YES ! if i could id create one for my book thief one!! i feel like itd just b the most interesting,,, and choices r really important too ig ?? https://t.co/1KQfUxmyGc",0,2021-07-03 08:07:45
"RT @Jac_Ramsden: My first #lesfic book is here! 

If you'd like to read about Norah the bi PI falling in love with Perry the thief, you can…",0,2021-07-03 07:46:28
Cyber-Thief Invention (Part 1) is the highest selling book since Harry Potter!,0,2021-07-03 07:40:41
"RT @creswelllyn: **NEW**
Cat Thief &amp; Other Short #Stories
Only 99p/$1.23
#FREE on #KU 
Diverse, dark-humoured and deliciously bite-sized. A…",0,2021-07-03 07:30:26
"RT @creswelllyn: **NEW**
Cat Thief &amp; Other Short #Stories
Only 99p/$1.23
#FREE on #KU 
Diverse, dark-humoured and deliciously bite-sized. A…",0,2021-07-03 07:21:13
"Book 33 - The Book Thief by Markus Zusak
https://t.co/mldb5qZE4j

@HTBrunch #BrunchBookChallenge #BrunchBookChallenge2021 #amazonbooks #bookscharming #HistoricalFiction #books #BookBoost #BookReview #book #writing #writerslife #Writers @penguinrandom",2,2021-07-03 07:07:46
Cyber-Thief Invention (Part 1) is the highest selling book since The Lord of the Rings!,0,2021-07-03 06:41:09
"RT @Jac_Ramsden: My first #lesfic book is here! 

If you'd like to read about Norah the bi PI falling in love with Perry the thief, you can…",0,2021-07-03 06:38:21
"@lucyatkins The book thief
All the light we cannot see
The goldfinch
Once(series)
The boy in the striped pajamas",0,2021-07-03 06:38:19
"@lucyatkins Night by Elsie Wiesel
The Book Thief by Markus Zusak
Schindler's List",0,2021-07-03 06:10:33
Five Find-Outers # The Mystery of the Invisible Thief # Book review https://t.co/h4dPWtBWvd,0,2021-07-03 05:51:52
Cyber-Thief Invention (Part 1) is the highest selling book since Steps to Christ!,0,2021-07-03 05:50:38
@ScrenNameTaken The book thief is really nice♡,0,2021-07-03 05:48:16
"@shellesoo The book thief
If we were villains
Aristotle and Dante 
And many more",1,2021-07-03 05:47:19
"RT @Jac_Ramsden: My first #lesfic book is here! 

If you'd like to read about Norah the bi PI falling in love with Perry the thief, you can…",0,2021-07-03 05:42:38
@phhalosgf the book thief,1,2021-07-03 05:40:07
"RT @Jac_Ramsden: My first #lesfic book is here! 

If you'd like to read about Norah the bi PI falling in love with Perry the thief, you can…",0,2021-07-03 05:08:47
@ChicagoKennedy socks for your socks? Idk but I’m def running the prints against the ones we pulled from the used book thief,2,2021-07-03 05:03:46
"@Yunakitten I'm not really into historical fiction so the only book I can think of is The Book Thief 😅 but I would recommend watching some ""booktube"" videos to get some good book recommendations e.g. https://t.co/jSTZWoyhUM",1,2021-07-03 05:00:12
"RT @Jac_Ramsden: My first #lesfic book is here! 

If you'd like to read about Norah the bi PI falling in love with Perry the thief, you can…",0,2021-07-03 04:53:34
@lucyatkins The Book Thief,1,2021-07-03 04:53:30
"THE BOOK THIEF…. I LOVE THAT BOOK SO MUCH,,,, and Rick Riordan literally shaped my childhood, although I only got to read the first of the Kane Chronicles, it was so so good. https://t.co/kJs0sMEEfn",3,2021-07-03 04:40:18
"At this weekend, I plan to watch Cult Sci-Fi &amp; Fantasy and I called my weekend plan Legand &amp;Reading because this weekend plan also has &lt;The Book Thief&gt; , and listen to BIGBANG s songs. In the end, I will go to Snake Island in the evening.",0,2021-07-03 04:34:00
@lucyatkins The Book Thief,1,2021-07-03 04:24:19
"RT @Jac_Ramsden: My first #lesfic book is here! 

If you'd like to read about Norah the bi PI falling in love with Perry the thief, you can…",0,2021-07-03 04:24:01
"RT @Jac_Ramsden: My first #lesfic book is here! 

If you'd like to read about Norah the bi PI falling in love with Perry the thief, you can…",0,2021-07-03 04:19:07
im about to read 'the book thief' pero pota tinamad ako bigla....,0,2021-07-03 04:08:20
#Win $15 GC #BookTour #Giveaway #BookBoost #Historical #Fiction #TheAlchemyThief #PiratesAndPuritans @RADennyAuthor https://t.co/wvFl4QMjHT,1,2021-07-03 04:07:38
"@khansaazf Aaaahhh semua org blg beginiiii.... tp akutuh ga kuat yg hawanya sedih dan sendu kaya The Book Thief juga... aku kebawa sampe seharian ikutan sendu.
 lebih suka kaya Far From The Tree yang biarpun nangis mewek smpe tumpeh2 tp hawanya ttp hopeful&amp;happy gituuu....",0,2021-07-03 04:05:01
"@DaveVescio The Book Thief is pretty heartwrenching 😢
The City of Angels - I cried all the way home 😅🥺😥",2,2021-07-03 03:56:23
"@LiberalDem101 @fancyladyleague @StrangeIsa2126 @ItsTheBrandi @Sasspiria If someone needs the pennies they'd get selling used books left outdoors for free I'm okay with it. It's more an indictment of our culture allowing human beings to become so desperate than it is of the book ""thief.""",13,2021-07-03 03:51:54
RT @chelsabdullah: Please excuse my endless screaming but I also just found out THE STARDUST THIEF is on Goodreads?! If you are interested…,0,2021-07-03 03:18:07
"RT @TheCabbagetroll: If you like magic, thievery, or whatever the thing pictured below is, go read my book. 

https://t.co/kzWaosufKj

#Boo…",0,2021-07-03 02:53:30
@KPSouthwestDiv @CPKolkata @KPDetectiveDept @KolkataPolice Everything is OK Great Job but who has Beaten This Guy So Badly. What Action U Have Taken Against Them. Really Sad In a Better world how we Allow This and Yes it's Inhuman Even if he is a Thief. Book him To Law and Punish Him. Who Has Given The Right to Hit a Humanbeing so badly,0,2021-07-03 02:50:36
"@suswookie fight club, sharp objects, the book thief, the goldfinch and another one I can't remember the name of",1,2021-07-03 02:50:15
"RT @Jac_Ramsden: My first #lesfic book is here! 

If you'd like to read about Norah the bi PI falling in love with Perry the thief, you can…",0,2021-07-03 02:49:48
"the book thief (markus zusak, 2005)
- this changed me. i absolutely love this
- raw take on war 
- the character Death is so wonderfully personified. death’s narrations are so *hand motions* !!
- rudy, my lemon-haired boy https://t.co/ciERaAZZOb",2,2021-07-03 02:31:51
"RT @dalewritesstuff: ITS REVIEW TIME

This week we have the fantastic The Blacktongue Thief by @Buehlmeister 

https://t.co/lrJWBu8ahz

As…",0,2021-07-03 02:31:20
"@WadaWadagrace I love ""The Book Thief"". I think it's a great book about friendship.",0,2021-07-03 02:27:25
@paulSpe54649270 We can not do this alone many of us have tried it is a we effort team recovery also a great book letting go of the thief by Pamela Pesta may help it’s helped many I  early recovery,8,2021-07-03 02:06:40
Stop being fucking braindead we all know you’re supposed to bring one back or take the book and replace with your favourite or something like that clearly if too many people take and don’t do the “take a penny leave a penny” then yeah some thief’s did take the book https://t.co/0u1e5epsGK,1,2021-07-03 01:52:49
@BPD_MN Glad you were able to crack the case of the free book thief between civil asset forfeitures.,0,2021-07-03 01:36:58
"RT @Jac_Ramsden: My first #lesfic book is here! 

If you'd like to read about Norah the bi PI falling in love with Perry the thief, you can…",0,2021-07-03 01:26:28
@lucyatkins The Book Thief,0,2021-07-03 01:16:56
@Mal_A_Clypse but you can bet they are hunting down the book thief who sells them for druuuuuggggsssssss,1,2021-07-03 01:10:53
"@MxAlex44 That is true. Piracy is literally stealing. But you can’t always blame the thief for stealing, and not every person would think that the author would gift them a free version of their book just because they can’t afford it. Especially if the writer is famous.",1,2021-07-03 00:59:47
@kdgossett42 @brosandprose Here's the article in Wayback Machine. https://t.co/LCiqlAKRzu,2,2021-07-03 00:59:12
"@SusanSchorn @tressiemcphd I'm trying to picture the business model for a rabid lil free library book thief. Take home 20-30 bks and sell them for 25c each in your yard sale? Or list them on ebay and it takes 3 months to sell half of them, maybe $1 profit each if ppl stocking the library are very generous?",3,2021-07-03 00:54:23
"RT @Jac_Ramsden: My first #lesfic book is here! 

If you'd like to read about Norah the bi PI falling in love with Perry the thief, you can…",0,2021-07-03 00:37:49
@BPD_MN Unloading my gun into the 14 year old mastermind book thief and saving the neighborhood,0,2021-07-03 00:37:16
the book thief (2013) https://t.co/1RRVgXCWgM,1,2021-07-03 00:36:59
"RT @Jac_Ramsden: My first #lesfic book is here! 

If you'd like to read about Norah the bi PI falling in love with Perry the thief, you can…",0,2021-07-03 00:35:38
"RT @Jac_Ramsden: My first #lesfic book is here! 

If you'd like to read about Norah the bi PI falling in love with Perry the thief, you can…",0,2021-07-03 00:31:45
That free library story gets even weirder when the police responded to tweets with claims of some kind of book thief reselling ring. Did they set up a stakeout to find this out? Is nothing of higher priority???,9,2021-07-03 00:23:23
"RT @Jac_Ramsden: My first #lesfic book is here! 

If you'd like to read about Norah the bi PI falling in love with Perry the thief, you can…",0,2021-07-03 00:17:41
"RT @Jac_Ramsden: My first #lesfic book is here! 

If you'd like to read about Norah the bi PI falling in love with Perry the thief, you can…",0,2021-07-03 00:17:19
"RT @Jac_Ramsden: My first #lesfic book is here! 

If you'd like to read about Norah the bi PI falling in love with Perry the thief, you can…",0,2021-07-03 00:16:55
"@official__INI I recommend the book thief.
I have a feeling you might like it https://t.co/ipoNbSPukM",0,2021-07-03 00:10:41
Imagine the “book thief’s” disappointment when they realize they ain’t makin a dime trying to resell 15 different used Jodi Picoults https://t.co/2GtXsQNfn7,3,2021-07-03 00:08:17
"Check out my book - 'The Trilogy: A Diary, A Thief &amp; A Secret' - on #BookBuzzr - https://t.co/8jI6PqaqbJ",0,2021-07-03 00:00:10
@DailyChef7 @BPD_MN So who called the cops on the book thief? 🙄,0,2021-07-02 23:55:05
RT @fadesintointent: @tressiemcphd Their function in practice is about guilt—not throwing away books—because there’s a Thing about the book…,0,2021-07-02 23:54:56
"RT @Jac_Ramsden: My first #lesfic book is here! 

If you'd like to read about Norah the bi PI falling in love with Perry the thief, you can…",0,2021-07-02 23:48:58
"At this weekend, I plan to watch Crime Dramas type of movie,then I will read a book named &lt;The Book Thief&gt; , and listen to Placebo and I called my weekend plan Glam Parseltongue because this weekend plan also has Snake Island at night.",0,2021-07-02 23:44:52
@lucyatkins The Book Thief,0,2021-07-02 23:44:34
RT @Independent: Book of a Lifetime: The Book Thief by Markus Zusak https://t.co/M0lKluMlBX,0,2021-07-02 23:42:14
#Win $15 GC #BookTour #Giveaway #BookBoost #Historical #Fiction #TheAlchemyThief #PiratesAndPuritans @RADennyAuthor https://t.co/wXgoAGCvEW,1,2021-07-02 23:26:37
Such a wonderful movie. The book thief. I'm touched 😔❤️. https://t.co/ksyH0M4QIP,1,2021-07-02 23:19:11
RT @Independent: Book of a Lifetime: The Book Thief by Markus Zusak https://t.co/M0lKluMlBX,0,2021-07-02 23:15:14
Book of a Lifetime: The Book Thief by Markus Zusak https://t.co/M0lKluMlBX,16,2021-07-02 23:11:25
"Glad to learn from the follow-up that I’m not a book thief. Unless you take the whole lot and re-sell them, neither are you. https://t.co/M3kyxjWIJN",1,2021-07-02 23:09:06
"RT @FabrizioRomano: Leonardo Spinazzola broke his Achilles tendon, @SkySport just reported. He’ll be out for many months. One of the best p…",0,2021-07-02 23:06:40
"@MalditoChacal @LilFormers @DeputyRustArt nope, moriah the thief was a per-existing character from a book tsr published in 88 https://t.co/bVCxYVOfPr",11,2021-07-02 22:58:32
"When the book has a chapter titled “Detecting a thief with charmed cheese”...you know you’re in for a marvellous read. 

The book: Welsh Witches: Narratives of Witchcraft and Magic from 16th and 17th Century Wales - by Richard Suggett https://t.co/Y8ogdZnqX9",52,2021-07-02 22:53:49
RT @chelsabdullah: It will take me a bit to answer everyone's lovely messages but I want to thank you all so much for your enthusiasm for T…,0,2021-07-02 22:46:49
The original thief who stole it from Toledo was a guy there playing a gig in a garage for $200. He partied all night and went to use the library. He found an Acid Gummie in his pocket so he ate it fast. A security guard chased him so he ran into the back room and grabbed the book,0,2021-07-02 22:23:21
RT @chelsabdullah: Please excuse my endless screaming but I also just found out THE STARDUST THIEF is on Goodreads?! If you are interested…,0,2021-07-02 22:19:54
RT @chelsabdullah: Please excuse my endless screaming but I also just found out THE STARDUST THIEF is on Goodreads?! If you are interested…,0,2021-07-02 22:19:15
@tressiemcphd Their function in practice is about guilt—not throwing away books—because there’s a Thing about the book object that extends to a mass market paperback. I wonder if the “thief” was actually doing some maintenance (getting rid of garbage.),63,2021-07-02 22:17:37
#Win $15 GC #BookTour #Giveaway #BookBoost #Historical #Fiction #TheAlchemyThief #PiratesAndPuritans @RADennyAuthor https://t.co/meVl7IKyou,0,2021-07-02 22:11:31
EVERYONE LISTEN!!!! I was so lucky enough to have beta read THE STARDUST THIEF and LET ME TELL YOU from page one I was head over heels in love with this story and knew both it and Chelsea were going places. I'm SO excited for this book. Chelsea could not BE more deserving ❤❤ https://t.co/5QpOOJGIUH,31,2021-07-02 22:01:43
@dracula_joon wowowow I’ve only read the thief’s journal and it’s probably the most difficult book I’ve ever read,0,2021-07-02 22:00:31
"It will take me a bit to answer everyone's lovely messages but I want to thank you all so much for your enthusiasm for THE STARDUST THIEF! 

I've edited, queried, and subbed this book while on Twitter (over 3 years!), and I have always been grateful for the community support ❤️",123,2021-07-02 21:52:11
Cyber-Thief Invention (Part 1) is the highest selling book since The Da Vinci Code!,0,2021-07-02 21:50:42
"@kirtw75 Ooh tough one. Mine are absolutely loving 'Orpahns of the tide', quite dark though for a first book. 
The Jamie Drake Equation / The Nowhere emporium / Secrets of a Sun King / Highland Falcon Thief / The land of Roar?",1,2021-07-02 21:44:39
Cyber-Thief Invention (Part 1) is the highest selling book since The Hobbit!,0,2021-07-02 21:31:40
RT @ThirdPlaceBooks: Wishing that little free book thief all the best.,0,2021-07-02 21:26:23
"RT @creswelllyn: **NEW**
Cat Thief &amp; Other Short #Stories
Only 99p/$1.23
#FREE on #KU 
Diverse, dark-humoured and deliciously bite-sized. A…",0,2021-07-02 21:25:06
Cyber-Thief Invention (Part 1) is the highest selling book since The Hunger Games!,0,2021-07-02 21:22:16
"RT @LeannMRettell: @DreamVolution Immortals guard us when we dream. 
Dream thieves watch over the unconscious wanderings of the human mind,…",0,2021-07-02 21:18:32
"RT @LeannMRettell: @DreamVolution Immortals guard us when we dream. 
Dream thieves watch over the unconscious wanderings of the human mind,…",0,2021-07-02 21:14:15
